PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
120.25670189040308,-43.92296513309501,12.340943027480998,-9.176741430336332,-0.7496037731633226
125.38841660698358,15.905848585335152,20.062390426861736,-1.3058011180363498,0.5263235605739941
121.3847796293475,-29.725563475707645,-11.21157160567219,3.019206228172267,2.294075934322261
117.86233000508149,-64.621514857953,3.4849455041639223,2.065994401006067,0.32275714738523514
124.4938725065472,3.1704010870472072,11.567167290729842,-4.691897701507588,-0.1871496029415106
121.4711370884791,-30.350758623894517,-1.2371468624708286,-0.0177953911341603,0.33996500269872654
130.82184553127095,71.49497009382647,1.92025422879738,0.8041397115283058,2.956733899654139
122.54237267323634,-2.9402000650279505,-15.187301813515893,-3.3464623337691126,2.247313090792643
125.34339890860558,34.03877206964588,0.16253021609262575,-8.016130641700578,0.6801106179688862
115.26556824385268,15.386052961868124,0.735028212565992,-12.876268561633452,-1.161534281414651
106.00576220162985,-34.01503066483728,-0.8585921187336545,7.233348831803401,0.4258576313572928
94.67989340227386,16.903621456130637,15.672973800745451,3.0557009570563807,-2.645186287707701
85.48797848378382,-42.497753004420204,5.331779749212899,8.389573328455993,-3.8220864896362494
79.85634993165338,-10.57463294762186,15.672283511826762,7.134961314682974,-3.151441301192776
80.20073501250644,34.21632533875,-10.45077861107975,-8.934065186004867,-3.9014565556466354
70.78092334811662,-29.665495543823255,-3.306430520621984,6.348271557526583,-4.513233701500512
66.98466781800693,-36.98029926381997,-4.851257735130771,-3.644031730574925,-4.528124390185903
57.94038926008473,15.157222775145696,5.463916471759772,5.972470440777404,-4.084357139122563
53.57628661483241,-4.329225537640785,-11.24371391661404,2.278481822568268,-3.292639265274367
48.92799068234495,9.459657229471777,0.9532737563357914,2.799536863316331,-4.755647755775682
47.87849215766965,23.415998503740827,-6.502304450658018,-1.8616788650030442,-5.367521408520762
44.97267476161459,5.305791579043176,-13.280519963424057,-7.084635933208822,-5.7412175328126915
46.877813664109055,24.79802556126498,-20.917255209728697,7.2856017106453335,-3.8053133109194137
38.82143474612549,-27.537054688748853,4.825427047571327,5.290956765842575,-6.192776860663016
38.95296034882541,-36.29604827882526,5.834993736741499,2.3555344787626247,-6.775922352803095
40.55336751394978,-3.5154990394955723,2.556421588036009,3.2905531783812667,-6.232056262039277
31.848160107635792,4.833018162505515,8.614206567079808,5.263503273383662,-7.256453712831626
30.00417585030196,-16.078201204446223,-1.6143029345382351,14.307832923845135,-6.090570616659741
29.89542704521404,14.414156582005795,-5.4020921359517535,2.126639421049579,-6.408977779036149
29.83378762921594,21.752067210768008,-7.1738764561147015,-3.3470896613306196,-6.23873139043386
26.125139801433154,-11.459014174906756,11.053074606716336,6.718928148237885,-7.227857400422486
23.964576572827728,-28.41987226334062,0.45239863161992605,0.20159960860203194,-7.761504217090277
23.072791196267335,-29.05488741273796,8.023234873054761,3.627158320529684,-7.597143541154387
25.95286545272011,12.06729537850513,-6.6838803812808845,1.0037526760959954,-6.611742119541845
21.65647178738431,-0.48223873592359046,1.5104120564774872,2.2084347372857738,-5.658690351202029
29.475892582224702,48.82890500455811,-17.408115769223865,-8.188036767878078,-6.685742599789306
22.40369354622655,-15.098498548675593,-2.795225632978032,7.441306482372084,-7.5416548100709395
24.545320127384212,15.723237824936849,-7.134564105274831,2.429858341421021,-8.29780427453276
22.17554470567946,-7.602909745400877,-5.814978490021263,-2.2208830391360648,-9.261107604103266
22.64816457131708,-0.17909556851706068,4.016811313973209,1.4546332403814213,-9.51442019363905
25.250295651821816,26.564101081247717,-19.23446240106915,-7.789095772431113,-9.410586973523495
25.137576611488132,19.782227239078104,-4.956924568415896,-5.020084969143064,-10.305081130462193
21.581340551293906,-6.212641300908932,16.484256825022,-1.205575500194119,-11.688079373808435
20.826610355544172,-0.8643911455156523,9.196445520357734,8.164852313892691,-9.677625709128186
18.394140448733026,6.227444539249623,-6.152689865999461,-0.458551915207673,-9.90032018575188
18.618245816903386,9.745295144173367,-4.412343915384997,-0.6272093715758998,-9.842442211450663
19.950381694661672,22.54857442304663,-13.416453403498434,-3.311400292312281,-9.775750142141385
17.21635025609857,-1.268538137686069,-15.19425642731283,-3.3953789762869926,-9.313244708010807
20.552558712995193,28.92781576806594,-10.271896048844612,-3.958213777010085,-10.174660942882559
19.04622788578438,14.570200282954227,-5.956265172570604,-8.586390124537024,-11.72922537000088
16.745909933508056,-22.683557264093785,5.1071884944621075,7.897907365144871,-10.708420030803401
16.479418602233626,-19.392357420527766,11.826304039211568,12.196028344727495,-11.70968671554586
19.576803902650735,-67.87127925031997,2.836146905397316,6.1086832899912356,-11.65639616498344
26.707653613271837,15.362501447617703,-10.247682833967206,-0.7354342283679456,-11.045877353743396
26.108511988727766,8.566889305287459,0.22349410222502494,3.342415421007794,-11.51208360581158
22.80990841420592,16.285580930267137,-0.9172353406225787,-0.36225017812101673,-10.228262208317778
20.279123511316904,-9.612322495005314,6.26898053234575,6.218956477996923,-10.346989986588275
20.128078018587306,-3.265343580961654,-1.8040146184221173,0.9886236917628908,-10.60755359841552
19.912122481531174,-12.250066911554345,0.1447904247104178,7.469235326220069,-10.3090903972079
20.828990170116153,-0.24977607104583094,1.9943858833117964,3.9002793192016076,-10.619721747697035
18.28557245722598,-1.169564561444161,-4.8103525613836355,3.5618874628358737,-9.521890953929383
16.062260199654375,-33.85802412086547,5.088246779502308,3.340859791869067,-10.59243925853209
19.23931965393604,8.49327649507148,-1.6769280993157394,1.6965922747060478,-10.248688964333537
16.932583405396272,-22.70791907178118,2.5029339525528616,3.610636775212397,-10.549183212480013
20.798036602992205,16.716040159660746,-3.664900978940651,-4.150511444745584,-10.695379285489933
20.77095249584174,12.165536468220344,2.4973865588309483,4.260049439072261,-10.191494427330657
17.95292412322192,-2.687909025564306,8.642293493977016,1.0092538560195357,-10.454865102763453
17.860150635753648,3.596538985342407,-0.5705766962455605,1.3254933604044095,-9.639957222501337
16.036941463281448,8.556117062402988,-3.6401146112118767,5.295846964935011,-7.908913459601305
12.725420305828633,-16.982532555272556,7.2635793017817525,3.664478926779801,-8.204335619624464
13.545109227942058,1.3657409454887681,-0.019472276289830327,6.100996958166791,-7.083680117332861
11.892288392789665,-15.592887699727177,7.537808494131152,12.520613400213719,-6.7344290516718
4.976444343754161,13.770991756193496,-6.621711294915438,-9.312293185989018,-9.095622863273068
2.859009975380008,-4.738138137904826,-4.06812282914966,-7.664606579980978,-7.7319511754440535
5.547505607069546,15.726575045399091,3.805644524911663,0.5677673272404006,-7.0679927475000826
6.143334580756973,19.3032960915494,-11.550735553541692,0.10638785790970243,-6.535817599520567
4.175622657900874,-1.9759139210807868,1.9528487084916626,-3.06392254627311,-7.7281809249349065
5.141535891014594,4.592284118748072,9.377252567617802,1.656118967062184,-7.55245581192621
3.8245522305877477,-6.050630108929991,3.1993305690604914,13.557964461947527,-5.568559042841157
5.218682060326559,8.1476655833304,-7.5419418808480945,-7.3865976221345475,-7.849415028189105
5.494466249500235,7.380872690742188,3.973126517752616,-1.429736764216325,-8.082315623238541
1.5166997843061385,-3.3804690069446517,-1.5475431007748983,-4.40815684254117,-7.603224479277241
1.1241860979272074,-8.042733451307557,-0.7085339814843802,-0.6978619930679448,-6.68840325388961
0.8474211991830402,3.844489289334999,3.1371960038576896,9.890544014626727,-5.578989746217281
-0.27703304335498585,-7.036732654905907,3.1180784249967197,-6.999517691190253,-6.98869129793063
2.3305003836773652,15.767269239905657,-1.4378351910058815,2.632433960218711,-5.052500460095901
0.5164295305449145,-8.085892424982019,4.382862203779927,5.973222773138224,-5.043116086471338
1.504859351670348,-1.6547702791112469,3.8959787680856626,2.9753572116425624,-4.933639661969974
1.9567338805655663,2.501281547672563,-1.7611553043111403,5.970124176032394,-4.243814785271613
1.4590722986811802,3.3357371792251436,-1.1955682022960161,-0.017013213523859226,-4.602711771815776
2.168915126544291,6.5494282958965915,-8.249247195326518,2.4311877589728854,-3.986798750368423
0.7580838200793893,0.18443272423451743,-0.44929124457017733,1.1366086675029257,-3.5951888332862603
1.1896578005109073,9.19724351508957,-1.2770239992159491,-8.828214359611765,-4.584196264709005
1.0782246903499622,8.10471891652855,-11.66697093772928,-6.117443855861557,-4.054020749461426
-0.09562483532390777,-2.1503079819623054,-10.18981137330436,-1.138042716060659,-3.549091960875191
-0.08307861536014284,7.208247701839129,8.076424134124393,4.455136531421246,-3.2661590361724357
-1.118754259370321,-4.701799975041004,2.93694271537488,5.275525877131334,-2.8786740022106767
-1.3363596643577382,0.48721240996936666,-3.8722642812906316,-2.2619463787116385,-3.228706069934259
-1.8216984468321413,-0.16690585953034823,5.763492843905134,5.6207979052734,-3.223582649154276
-2.795714648708511,-4.011340355314835,3.3057752520709274,3.2175212002964333,-2.7992923972162806
-3.320546542730853,-4.840483681993405,-2.3461026079735716,1.5323463043770793,-2.186527949935661
-3.5171458125778026,-5.270313069294446,2.7462995739563887,5.055099840236307,-2.4150483086325605
-3.6086362306468627,-1.1188404235030154,0.9416359495266681,1.449773377431346,-2.8458920553599256
-2.391878008265865,13.417459638645477,-8.325745152776626,-5.0508536580590535,-3.6409553843958458
-4.2593365973820765,-0.16694634695602753,0.8714162859469022,4.226628346535494,-3.627302383695259
-5.338762450373484,-0.8915035804927236,3.15783735543602,9.126304475111745,-3.55345723018734
-5.71386581113021,5.490521648410443,-3.519821307418196,-5.979475842261114,-4.621148792376479
-5.864295630058218,7.91320424457925,-4.622652808582539,2.0399709620563793,-3.6201819566135374
-6.992244382436985,-7.15511986434315,7.652915869832582,3.9721458089193096,-4.913788078415771
-6.30024896439604,4.249386811458963,-4.386518729045481,8.075588637558615,-3.1378596992889616
-4.649772771384379,18.82571273809574,6.596514149357799,-1.9153030566233555,-4.605228646497386
-5.9647879333043115,-24.87522052476012,-9.928871354323464,-12.35621511473428,-2.440917076317786
-4.541811888441619,-3.9194009096271896,-7.426050844291076,-6.343441996769057,-0.9625347335063017
-5.216658497426065,-21.24794858883138,-2.2462088698878926,-1.7470493104410971,0.04171248002360294
-1.2318220106848832,14.368606211003902,8.390942288476463,4.610393749990655,0.5726844347598954
-3.8717221893650167,-14.812959625128109,-3.0335905565632677,2.345229667312066,0.510491963474122
-2.081863721351428,4.361372284118548,-0.6735622818259196,-2.834879188277422,-0.08534541675111508
0.02065042631220646,16.293813584302466,-0.4785919978548616,-0.24818165782358118,-0.053490900200797796
-1.074962697008587,1.3338526762537752,3.487868640203864,6.613818470702595,0.3559456700376553
-0.4497667223216418,4.462012181782169,-6.856184830273706,-7.080514134653539,-0.581112159106569
-0.9432409087456263,-5.532874026415876,-2.8550974344432376,-1.520415201425439,-0.4163375624704937
-1.0968824184674435,-11.813384046173208,-0.7488519989998998,2.179731761659586,-0.7019096514019718
0.3847304139361765,-24.311956988352527,9.020207752485843,8.250178606328149,-1.60575799337562
2.258200434495683,4.554340733579969,4.215226927458699,4.508733714971975,-0.4758987233065522
1.0873392643967281,-22.48338362016496,-1.5192180132900481,1.2174481899923777,-0.42395724986323113
3.126233762710737,1.108055176700446,1.953682636751247,-2.2233272572766483,-1.2187597116473903
4.460201415239347,12.96130156488996,4.777726134605242,1.3223399331876438,-0.7544023228307737
5.554109114767363,17.18428866830578,-2.791821801242438,1.3438409532304851,-0.4108374624566611
3.279141964880019,-7.540110938625486,3.7415695597543226,4.00907109237597,-0.4986374932168357
4.2314333203003,5.47853206033204,3.441180094888561,-2.2885395399970823,-1.6376091062071374
2.8759011448291956,2.2839661775991758,2.982880203726527,4.305910160523857,-0.8871794232691415
0.9367219868505875,3.542459432342653,-5.533127097545983,-9.987137811493016,-4.147551164312187
3.058682702414265,16.633064422416275,-0.5115066345927147,1.6160061945796158,-3.404696188132055
-0.9536457549249718,-9.542602361420565,0.10836518046452912,-1.4084891799221662,-4.247340779518206
1.301601437047674,16.18436165602843,-1.8296213682477442,3.126234003761878,-4.255976736282803
0.5282714485166476,13.198249482566204,-2.2621210493207236,-3.7833013455411844,-5.199408205072678
-0.22257829950750455,2.193666594777491,4.895752080546301,6.4507488309947805,-4.638079400377366
-0.3918456252159809,7.2174819017646605,3.948148011252917,2.166438016413712,-4.7616178250666605
-1.460463023774456,-9.800288176732012,4.264360507780888,6.0976471126202645,-4.665250202452875
-1.5936305266030797,-2.915512052089054,-2.98849297353211,-0.5475172110353205,-4.389218397208996
-1.3318062331657972,2.9461595539569236,-3.436826265730644,-1.0743344014315608,-5.020291040489603
-2.1627951369933127,-0.18743976102152893,2.7927755514220567,0.6674130062774972,-5.164909397352748
-5.383208307800501,-14.025043326994952,-3.4527165924446814,1.520608552809932,-3.51361576355609
-3.8943699391923445,5.368355197480942,-3.1914300365342543,-0.2793230677883473,-4.1583058790921985
-6.589556345704514,-3.3001266235685214,1.0098028607168044,-1.1239926527396056,-4.957486312567179
-4.378801821049628,10.334286724294877,-7.919000235524135,-5.17999621249432,-4.868220580586769
-5.2750005696243685,4.620396508767527,0.2911323164196053,0.5948126685789173,-4.74478831398916
-6.322195745596693,-22.256900430306782,4.872453983854303,0.5222608045120826,-5.399670300114923
-4.455728467922372,-12.7772944671014,4.9211624579937645,6.197680374243803,-4.713505803413567
-3.0091986814548854,-31.03347364950785,-5.81844092861979,1.869071745803233,-3.773621405830082
1.1570767496613459,9.532845918805474,-7.527868673721565,1.110176132667827,-3.3557827460765846
0.07043799094458077,-3.6518691651767785,-4.361760139119983,-5.7804891903020845,-4.410565469138453
3.293519860374062,21.632430444574332,0.35691985636954976,-7.04822735060161,-5.2515611525060315
4.613580138567297,20.339520571832974,1.9452497132568747,0.8194697610936178,-4.20852592072931
5.373736484092289,1.5007165017814355,12.288665368675625,17.048077186463384,-2.452203425400019
7.713541557718153,18.8154109771283,-5.793557761426719,5.1442276076332725,-1.8665407191221468
6.270799417372947,-3.1645851540324266,4.476396098078903,5.797552388794449,-2.7249212927377715
18.4317984993528,35.92662281861401,-42.119024364395145,-29.48242255779203,-9.321221696662896
17.33345275395712,6.401321749748658,-0.28693652238639994,-14.873603804542615,-10.40273054217949
17.97549123887142,-2.1734749208300657,8.328046945532915,10.978970180247854,-7.70651440647239
16.988472693636908,-16.860573733392016,0.9480849397153731,3.81874570897569,-8.28450038992297
20.56137532043696,18.394076151731618,-6.191609247143087,-3.785889999791319,-8.344984363547995
20.257063176698143,15.673880147805418,-10.358283422425057,-4.894671555682877,-8.598319013051322
18.8226240237472,-6.5622954651219825,-7.338985819442636,3.6459091244714803,-7.944630913407648
18.61709307692762,-13.569535945497261,-6.990967450557336,3.412742319577889,-7.831410170931752
19.40629844546086,1.6364311080272227,-3.126834586891311,5.348115389364461,-8.033437396925674
18.648393629493135,-7.675110338421833,-0.43340826005375555,1.1997681572776058,-8.952324834634808
18.99365614519282,9.416459354690875,-13.329397252847501,-2.829751544633885,-8.189837721000533
19.25616727075609,15.971666527806205,-12.682218525496818,-6.649609053270153,-8.484965667287067
14.381170118958394,-7.457851559282533,2.8913375458794155,4.264200749177713,-9.524420810818528
14.669275294966813,-1.8389584923052062,1.3721219835767837,7.171095278959233,-9.187762028855063
14.130411819389105,-10.53430359306063,6.545091136896179,8.166631995339245,-10.554172957076398
14.666697973280359,7.6361998731567216,-2.0233621857122563,-0.19973705887437554,-10.562276760650024
13.00589931209704,-1.2875462917129525,-8.761613693042284,-2.843277524199657,-10.573596742179978
10.73205190632995,1.5440232477465494,-6.462144983940794,1.4977391365103552,-11.065791409237457
10.643849380873283,12.553949123164443,-7.8745234150204295,0.8486956590984577,-11.437057172725135
8.659045936966475,-5.984506872648209,1.54220381676424,5.281434950893474,-11.81387373678102
-0.4965983355837715,2.170918067418017,-0.4506826633320429,1.7969100590448737,-6.601434830288636
-2.4718903838090065,-3.503734443277121,-4.38008213144121,-5.6451593586397895,-7.348419889439948
-3.332350175746247,-2.615095494526077,-4.621251384648904,3.717507592270491,-6.666925732932401
-4.171590536564094,-3.424336468376645,3.325046675240249,1.2667690722305758,-7.165394851691996
-5.089012585886406,-6.985091156769261,3.709925919727884,7.309419303248255,-6.358360990082163
-3.786095859327318,15.248999139474824,-1.1684463763792114,-1.458117033663931,-6.333674429725993
-5.531539991247583,-2.3589683258169147,-0.6039366962452045,3.7992140255161235,-5.904089083929424
-5.2392672718410775,7.5897883243722095,4.435993428463444,3.138706311374105,-6.165386156631541
-5.996496128442039,-2.933150512421714,1.2563855095577054,5.7848025036610204,-5.544074380451471
-6.239375838137096,-6.405956319621064,-3.900544211856326,3.6000817184824836,-5.670959532015597
-6.523048351038705,-2.8292268084946235,2.0380261999200964,5.369206008505413,-5.038659543663824
-7.9066868760417846,3.820681866646097,-7.006639799895931,-4.023387959164018,-4.974857757845355
-8.308461815857765,3.2663692425275928,3.165932686536643,0.6536505176287929,-5.0420550818194165
-8.391780904208611,2.691348445716543,0.9104520606090337,-1.2232394745402366,-5.091759701466339
-9.867096256629413,-4.740732989431557,0.7841583862733142,0.24181721229320743,-4.441941501065699
-9.55075471069087,6.16465463496827,-4.063484688196032,0.15667684341638508,-3.9525019497997835
-9.703640115524767,8.850736011794117,4.433979595948044,-1.6919270243163185,-4.907605491945815
-10.431756528299953,-17.429077285151685,-3.143560745467662,2.7244849113537017,-3.965416421439561
-8.846920061706419,8.328696932412504,-6.4011693935473515,1.5498571285512874,-3.309496068276314
-4.454576547433636,22.602848721311013,-8.854824812780857,-10.763732152215848,-5.310845454044353
-4.656106118646159,8.227884872998338,-3.1938024558115616,11.115135596930916,-2.957445478498073
-5.4642102790033,2.236490554488328,3.9823901420610537,4.027587118948598,-4.733772486456155
-5.772526913396799,-1.957818561591924,-4.720702072782462,0.6604041526115336,-4.0714484596160725
-4.938745789618039,5.031585628568043,-9.293266696101416,-2.10777739412268,-4.036229741852272
-5.560219247928873,-2.5837382460408347,4.127557994031536,-1.944657081516198,-4.730169462955356
-5.333762901617711,0.5382144407373171,-7.965525818072686,-1.838923291507353,-3.592436316123387
-5.25014356006725,-5.616519819740629,8.804442383355841,-1.3486630799200572,-5.08187280171968
-4.278186050596296,3.734954430205872,-2.3016844852250307,5.993653679849956,-3.3462217811513244
-3.6288413767289156,7.6327449560173815,3.398517408991648,5.234543752027486,-3.5421747152349803
-4.6542262985823255,-5.8471040629645135,0.7708979706361604,3.9744955662002313,-3.5824001387046986
-4.604516199339551,-5.215827295898067,1.3375686612375366,-0.6752695312968268,-4.411400489848784
-3.7969946679820556,-0.9982311540345827,8.735311540514353,-2.559148758658811,-4.979090253299224
-3.3129686583262465,-6.277377934019924,4.1038540243468065,-1.5110480013168262,-4.423718445072243
-1.7374143298177123,-25.31242372817736,-1.234641938429277,-4.5485554661544,-3.1900117471353657
3.6104294831974273,11.954023433564894,-5.218463954644746,4.174572779223783,-0.9052916475445536
2.290262557147421,-18.633885206373648,1.704232025593055,2.0749333355944017,-1.869325600443419
5.827556549110347,13.019422019012088,0.08356453235269336,6.057272321475852,-0.38989767424368843
5.538239062562414,13.198280639934119,-2.365828056609943,3.1778221834207243,-0.21242769456627658
4.483923569507296,0.004496202393434605,-8.908299408471779,-5.23001169952618,-0.7902917733570739
3.5777480683222365,11.480225366234796,-3.174949896383192,-0.22391082059646614,0.1967623568715647
2.610840004112988,4.97727986851474,-0.5211189599676843,0.6886637495517063,-0.20794752555114493
3.149981266124674,8.629310029537418,-6.53426610217041,2.0157793728039883,0.2369920043124043
2.169057551965116,-0.7317599835601667,1.0878199242866,0.010955826374422625,-0.6835642053008518
2.070021032709708,1.4036692975010265,-1.953757671184101,-2.1290405270320125,-0.4427758574251641
2.1895606212735217,0.957328476891813,-1.8040956827303807,5.717142270410038,0.8630064067368659
2.2008949210818614,3.6700983063783696,-3.0662357866497842,1.7741220564462434,0.18766116663870924
1.617384499176584,-1.7852276780243514,-9.140943142752251,-1.236730803410794,0.6577171728228954
1.7401692043316332,-1.0291306073748718,1.9384499721002666,-4.934936239479297,-0.4777660201108891
1.3501579721147452,-4.5990002603463624,5.539777316703039,-2.5049258698944397,-0.7703649722584994
2.327751063884103,4.171986970349811,-13.910878868617228,0.9896973606330767,1.3562147595486445
2.5579086513861213,-1.7071372928396276,-10.942512000376812,-11.183294901462942,-0.1567390940453391
2.763121227687549,1.9653375339940726,-1.9355134863485592,-4.98229100019954,0.1731336056688401
3.6254429698112407,11.518923845873417,-10.419939789316542,0.8744751945897059,1.53877261771565
-0.7237833039516394,-22.133208866647852,2.9022481524283283,-5.917699565866789,-1.309847612079361
-0.19106366338412345,-8.248617994056309,-4.152387403240068,11.421397247832704,0.45317110481031253
1.9800355668979297,21.418566108957975,-0.5359865788778423,1.4761608141338785,-0.16073688029082886
-0.817688775983214,-4.860534256487845,-0.7597295485506553,-5.640140669174126,-1.6203017631572805
-1.3735946678369246,-7.391368001331119,-9.769403670501733,-11.549851043015511,-1.3229456347997028
-1.0426057228803376,-15.078964449494652,-0.39561255990721467,-9.87597008272129,-1.6206275648515842
3.2765915009652016,22.613188312076016,4.372293374001612,-3.775396812595183,-0.6531630499752696
1.9545573933192553,4.7964178337989125,-2.3508218752823837,-14.912354743411807,-1.3281047718150527
3.3032004380018383,3.145603452628066,7.824156321476569,14.545909230624147,2.4252508200345266
3.867182849371381,9.680959560343936,-2.0704093025375525,-7.507983367662312,0.5211897850606599
3.8850510524312125,5.023674420731666,-0.33749598780721946,10.190623894386485,2.734312229142966
3.3101187961391427,5.650559175314244,0.7767824982798505,-8.606474849552326,0.2574763955140582
4.183391968827812,9.038279212473116,4.236568622681186,1.9789496516139127,1.5514644579852208
2.6316903594679406,-7.964333487256335,6.787628831928356,1.3588371600072826,0.6342893310440523
3.478291437809513,2.395591866915035,-6.811336591446489,0.1288055852138746,1.4807096188622153
2.716506047339564,-9.277003691258123,2.295182855461447,-9.448615205442504,-0.42092603915136834
3.2627388111266797,-3.130891674712762,2.4505012840203855,4.064722499041545,1.3804185163645075
3.000143345600467,0.9791483746237089,8.826875220003663,5.002517218368195,0.7850982509243806
2.349108737083122,-12.849845252896499,11.222275416872389,-2.2166597113035915,-0.6058239298838317
2.4707358041756917,-0.36453585208897243,-2.77403332138772,-6.316974752405298,0.8020828209734275
2.2266733053296326,11.177366995853603,-2.778374855542877,-5.343643352320526,0.44800124809128866
3.290289232143341,18.27626918008778,3.9421172252554313,5.310323905673852,2.4351471246802876
0.19016617863691215,-4.52898395224428,8.642776845471463,-4.592452338558879,0.4332970062310426
0.46296284202098026,-0.6450251706175951,-8.985754505712698,-0.08218653176126037,1.9266647609909637
-0.14664875927917623,-2.2020874660379945,2.3440120380710106,7.835161727904959,1.5668147909623227
-0.3373855238282685,10.07734150065319,-1.8244266279154846,4.868714618846038,0.7212872918110598
-1.8975612096708074,10.01632126030762,4.694405876559651,3.166677066477185,0.2564668724994903
